time,N10_non,N_10,N_All,SUMNC2,altitude,latitude,longitude,N_Nuc
2014-07-22 14:12:30,-9999.0,-9999.0,-9999.0,0.0060134483161410155,1707.8461538461538,39.902032692307685,-105.10319166923078,0.0
2014-07-22 14:13:00,-9999.0,-9999.0,-9999.0,0.006014933092466122,1717.5,39.90654360999999,-105.11176960999998,0.0
2014-07-22 14:13:30,-9999.0,-9999.0,-9999.0,0.005975349553301952,1798.7,39.917736683333345,-105.13334021333334,0.0
2014-07-22 14:14:00,-9999.0,-9999.0,-9999.0,0.005934305519218045,1887.3,39.930809030000006,-105.16151708333332,0.0
2014-07-22 14:14:30,-9999.0,-9999.0,-9999.0,0.006488737167444122,2009.1,39.94996159999999,-105.1902168266667,0.0
2014-07-22 14:15:00,474.03533333333326,1505.4533333333331,1027.3206666666665,0.005840093756649385,2064.233333333333,39.98089358,-105.19244385000002,-478.13266666666664
2014-07-22 14:15:30,869.44,2574.751333333333,1768.207,0.0072556694950093046,1928.1,40.01385714,-105.18685430666667,-806.544333333333
2014-07-22 14:16:00,1097.424,3183.291666666666,2447.579666666666,0.008331508263803,1866.8,40.04669494333333,-105.19275208000002,-735.712
2014-07-22 14:16:30,1307.2626666666667,3686.9179999999988,2860.8863333333334,0.008503824976472524,1859.7,40.07601649000001,-105.20830993666664,-826.0316666666654
2014-07-22 14:17:00,1093.9326666666668,2455.5673333333334,1896.426333333333,0.008579390194875391,1922.7,40.10337371333333,-105.22651851666667,-559.1410000000003
2014-07-22 14:17:30,977.1756666666665,2254.120666666667,1628.3283333333331,0.008432569387885388,1973.8,40.13211962333333,-105.24131343333335,-625.792333333334
2014-07-22 14:18:00,871.6303333333333,2242.079666666667,1654.684,0.008151122044262714,1998.8,40.16305771,-105.23705368333336,-587.395666666667
